name,sowing_date,harvesting_date,total_seeds,date_of_germination,number_of_seeds
rill_no_70,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_70,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_70,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_70,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_70,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_70,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_70,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_70,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_70,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_70,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_71,12-01-2023,02-05-2023,15,08-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,10-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,17-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,22-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,24-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,26-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,29-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,31-05-2023,0
rill_no_71,12-01-2023,02-05-2023,15,02-06-2023,0
rill_no_71,12-01-2023,02-05-2023,15,05-06-2023,0
rill_no_71,12-01-2023,02-05-2023,15,07-06-2023,0
rill_no_71,12-01-2023,02-05-2023,15,09-06-2023,0
rill_no_71,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_72,12-01-2023,02-05-2023,15,08-05-2023,14
rill_no_72,12-01-2023,02-05-2023,15,10-05-2023,14
rill_no_72,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_72,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_72,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_72,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_72,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_72,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_72,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_72,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_72,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_72,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_72,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_73,12-01-2023,02-05-2023,18,08-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,10-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,17-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,22-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,24-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,26-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,29-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,31-05-2023,18
rill_no_73,12-01-2023,02-05-2023,18,02-06-2023,18
rill_no_73,12-01-2023,02-05-2023,18,05-06-2023,18
rill_no_73,12-01-2023,02-05-2023,18,07-06-2023,18
rill_no_73,12-01-2023,02-05-2023,18,09-06-2023,18
rill_no_73,12-01-2023,02-05-2023,18,12-06-2023,18
rill_no_74,12-01-2023,02-05-2023,15,08-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,10-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,17-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,22-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,24-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,26-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,29-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,31-05-2023,10
rill_no_74,12-01-2023,02-05-2023,15,02-06-2023,10
rill_no_74,12-01-2023,02-05-2023,15,05-06-2023,10
rill_no_74,12-01-2023,02-05-2023,15,07-06-2023,12
rill_no_74,12-01-2023,02-05-2023,15,09-06-2023,12
rill_no_74,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_75,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_75,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_75,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_75,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_75,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_75,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_76,12-01-2023,02-05-2023,18,08-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,10-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,17-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,22-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,24-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,26-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,29-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,31-05-2023,18
rill_no_76,12-01-2023,02-05-2023,18,02-06-2023,18
rill_no_76,12-01-2023,02-05-2023,18,05-06-2023,18
rill_no_76,12-01-2023,02-05-2023,18,07-06-2023,18
rill_no_76,12-01-2023,02-05-2023,18,09-06-2023,18
rill_no_76,12-01-2023,02-05-2023,18,12-06-2023,18
rill_no_77,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_77,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_77,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_77,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_77,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_77,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_78,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_78,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_78,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_78,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_78,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_78,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_79,12-01-2023,02-05-2023,18,08-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,10-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,17-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,22-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,24-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,26-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,29-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,31-05-2023,17
rill_no_79,12-01-2023,02-05-2023,18,02-06-2023,17
rill_no_79,12-01-2023,02-05-2023,18,05-06-2023,17
rill_no_79,12-01-2023,02-05-2023,18,07-06-2023,17
rill_no_79,12-01-2023,02-05-2023,18,09-06-2023,17
rill_no_79,12-01-2023,02-05-2023,18,12-06-2023,18
rill_no_8,12-01-2023,02-05-2023,16,08-05-2023,1
rill_no_8,12-01-2023,02-05-2023,16,10-05-2023,1
rill_no_8,12-01-2023,02-05-2023,16,17-05-2023,1
rill_no_8,12-01-2023,02-05-2023,16,22-05-2023,1
rill_no_8,12-01-2023,02-05-2023,16,24-05-2023,1
rill_no_8,12-01-2023,02-05-2023,16,26-05-2023,1
rill_no_8,12-01-2023,02-05-2023,16,29-05-2023,1
rill_no_8,12-01-2023,02-05-2023,16,31-05-2023,2
rill_no_8,12-01-2023,02-05-2023,16,02-06-2023,2
rill_no_8,12-01-2023,02-05-2023,16,05-06-2023,2
rill_no_8,12-01-2023,02-05-2023,16,07-06-2023,2
rill_no_8,12-01-2023,02-05-2023,16,09-06-2023,2
rill_no_8,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_80,12-01-2023,02-05-2023,22,08-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,10-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,17-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,22-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,24-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,26-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,29-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,31-05-2023,22
rill_no_80,12-01-2023,02-05-2023,22,02-06-2023,22
rill_no_80,12-01-2023,02-05-2023,22,05-06-2023,22
rill_no_80,12-01-2023,02-05-2023,22,07-06-2023,22
rill_no_80,12-01-2023,02-05-2023,22,09-06-2023,22
rill_no_80,12-01-2023,02-05-2023,22,12-06-2023,22
rill_no_81,12-01-2023,02-05-2023,18,08-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,10-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,17-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,22-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,24-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,26-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,29-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,31-05-2023,18
rill_no_81,12-01-2023,02-05-2023,18,02-06-2023,18
rill_no_81,12-01-2023,02-05-2023,18,05-06-2023,18
rill_no_81,12-01-2023,02-05-2023,18,07-06-2023,18
rill_no_81,12-01-2023,02-05-2023,18,09-06-2023,18
rill_no_81,12-01-2023,02-05-2023,18,12-06-2023,18
rill_no_82,12-01-2023,02-05-2023,15,08-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,10-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,17-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,22-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,24-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,26-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,29-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,31-05-2023,1
rill_no_82,12-01-2023,02-05-2023,15,02-06-2023,2
rill_no_82,12-01-2023,02-05-2023,15,05-06-2023,2
rill_no_82,12-01-2023,02-05-2023,15,07-06-2023,3
rill_no_82,12-01-2023,02-05-2023,15,09-06-2023,3
rill_no_82,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_83,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_83,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_83,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_83,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_83,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_83,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_84,12-01-2023,02-05-2023,22,08-05-2023,5
rill_no_84,12-01-2023,02-05-2023,22,10-05-2023,5
rill_no_84,12-01-2023,02-05-2023,22,17-05-2023,5
rill_no_84,12-01-2023,02-05-2023,22,22-05-2023,6
rill_no_84,12-01-2023,02-05-2023,22,24-05-2023,6
rill_no_84,12-01-2023,02-05-2023,22,26-05-2023,7
rill_no_84,12-01-2023,02-05-2023,22,29-05-2023,7
rill_no_84,12-01-2023,02-05-2023,22,31-05-2023,7
rill_no_84,12-01-2023,02-05-2023,22,02-06-2023,7
rill_no_84,12-01-2023,02-05-2023,22,05-06-2023,7
rill_no_84,12-01-2023,02-05-2023,22,07-06-2023,9
rill_no_84,12-01-2023,02-05-2023,22,09-06-2023,9
rill_no_84,12-01-2023,02-05-2023,22,12-06-2023,22
rill_no_85,12-01-2023,02-05-2023,15,08-05-2023,13
rill_no_85,12-01-2023,02-05-2023,15,10-05-2023,14
rill_no_85,12-01-2023,02-05-2023,15,17-05-2023,14
rill_no_85,12-01-2023,02-05-2023,15,22-05-2023,14
rill_no_85,12-01-2023,02-05-2023,15,24-05-2023,14
rill_no_85,12-01-2023,02-05-2023,15,26-05-2023,14
rill_no_85,12-01-2023,02-05-2023,15,29-05-2023,14
rill_no_85,12-01-2023,02-05-2023,15,31-05-2023,14
rill_no_85,12-01-2023,02-05-2023,15,02-06-2023,14
rill_no_85,12-01-2023,02-05-2023,15,05-06-2023,14
rill_no_85,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_85,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_85,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_86,12-01-2023,02-05-2023,16,08-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,10-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,17-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,22-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,24-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,26-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,29-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,31-05-2023,0
rill_no_86,12-01-2023,02-05-2023,16,02-06-2023,0
rill_no_86,12-01-2023,02-05-2023,16,05-06-2023,0
rill_no_86,12-01-2023,02-05-2023,16,07-06-2023,0
rill_no_86,12-01-2023,02-05-2023,16,09-06-2023,0
rill_no_86,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_87,12-01-2023,02-05-2023,15,08-05-2023,0
rill_no_87,12-01-2023,02-05-2023,15,10-05-2023,0
rill_no_87,12-01-2023,02-05-2023,15,17-05-2023,1
rill_no_87,12-01-2023,02-05-2023,15,22-05-2023,1
rill_no_87,12-01-2023,02-05-2023,15,24-05-2023,1
rill_no_87,12-01-2023,02-05-2023,15,26-05-2023,1
rill_no_87,12-01-2023,02-05-2023,15,29-05-2023,1
rill_no_87,12-01-2023,02-05-2023,15,31-05-2023,1
rill_no_87,12-01-2023,02-05-2023,15,02-06-2023,1
rill_no_87,12-01-2023,02-05-2023,15,05-06-2023,3
rill_no_87,12-01-2023,02-05-2023,15,07-06-2023,3
rill_no_87,12-01-2023,02-05-2023,15,09-06-2023,3
rill_no_87,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_88,12-01-2023,02-05-2023,15,08-05-2023,7
rill_no_88,12-01-2023,02-05-2023,15,10-05-2023,8
rill_no_88,12-01-2023,02-05-2023,15,17-05-2023,8
rill_no_88,12-01-2023,02-05-2023,15,22-05-2023,8
rill_no_88,12-01-2023,02-05-2023,15,24-05-2023,8
rill_no_88,12-01-2023,02-05-2023,15,26-05-2023,8
rill_no_88,12-01-2023,02-05-2023,15,29-05-2023,8
rill_no_88,12-01-2023,02-05-2023,15,31-05-2023,8
rill_no_88,12-01-2023,02-05-2023,15,02-06-2023,8
rill_no_88,12-01-2023,02-05-2023,15,05-06-2023,8
rill_no_88,12-01-2023,02-05-2023,15,07-06-2023,8
rill_no_88,12-01-2023,02-05-2023,15,09-06-2023,8
rill_no_88,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_89,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_89,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_89,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_89,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_89,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_89,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_9,12-01-2023,02-05-2023,16,08-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,10-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,17-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,22-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,24-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,26-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,29-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,31-05-2023,16
rill_no_9,12-01-2023,02-05-2023,16,02-06-2023,16
rill_no_9,12-01-2023,02-05-2023,16,05-06-2023,16
rill_no_9,12-01-2023,02-05-2023,16,07-06-2023,16
rill_no_9,12-01-2023,02-05-2023,16,09-06-2023,16
rill_no_9,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_90,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_90,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_90,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_90,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_90,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_90,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_91,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_91,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_91,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_91,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_91,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_91,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_92,12-01-2023,02-05-2023,15,08-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,10-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,17-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,22-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,24-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,26-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,29-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,31-05-2023,3
rill_no_92,12-01-2023,02-05-2023,15,02-06-2023,4
rill_no_92,12-01-2023,02-05-2023,15,05-06-2023,4
rill_no_92,12-01-2023,02-05-2023,15,07-06-2023,4
rill_no_92,12-01-2023,02-05-2023,15,09-06-2023,4
rill_no_92,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_93,12-01-2023,02-05-2023,6,08-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,10-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,17-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,22-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,24-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,26-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,29-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,31-05-2023,6
rill_no_93,12-01-2023,02-05-2023,6,02-06-2023,6
rill_no_93,12-01-2023,02-05-2023,6,05-06-2023,6
rill_no_93,12-01-2023,02-05-2023,6,07-06-2023,6
rill_no_93,12-01-2023,02-05-2023,6,09-06-2023,6
rill_no_93,12-01-2023,02-05-2023,6,12-06-2023,6
rill_no_94,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_94,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_94,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_94,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_94,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_94,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_95,12-01-2023,02-05-2023,14,08-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,10-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,17-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,22-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,24-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,26-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,29-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,31-05-2023,14
rill_no_95,12-01-2023,02-05-2023,14,02-06-2023,14
rill_no_95,12-01-2023,02-05-2023,14,05-06-2023,14
rill_no_95,12-01-2023,02-05-2023,14,07-06-2023,14
rill_no_95,12-01-2023,02-05-2023,14,09-06-2023,14
rill_no_95,12-01-2023,02-05-2023,14,12-06-2023,14
rill_no_96,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_96,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_96,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_96,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_96,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_96,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_97,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_97,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_97,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_97,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_97,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_97,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_98,12-01-2023,02-05-2023,9,08-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,10-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,17-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,22-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,24-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,26-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,29-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,31-05-2023,9
rill_no_98,12-01-2023,02-05-2023,9,02-06-2023,9
rill_no_98,12-01-2023,02-05-2023,9,05-06-2023,9
rill_no_98,12-01-2023,02-05-2023,9,07-06-2023,9
rill_no_98,12-01-2023,02-05-2023,9,09-06-2023,9
rill_no_98,12-01-2023,02-05-2023,9,12-06-2023,9
rill_no_99,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_99,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_99,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_99,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_99,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_99,12-01-2023,02-05-2023,15,12-06-2023,15
